Studio,Time,Classes,Instructor,Sign up,Date,Style
Peridance,09:00:00,Open Yoga,Sarah Iguchi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=6736&classDate=11/8/2023&clsLoc=1,2023-11-08,Additional Disciplines
Steps,09:00:00,Open Yoga For Dancers,Dober,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087978&classDate=11/8/2023&clsLoc=1,2023-11-08,Additional Disciplines
Steps,09:00:00,Beg Ballet,Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147080412&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
BDC,09:00:00,Ed Dept Isolation & Waving Drills,ITP Master Class,none,2023-11-08,Additional Disciplines
BDC,09:00:00,Beg Lyrical,Emily Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18157&classDate=11/8/2023&clsLoc=1,2023-11-08,Contemporary/Modern
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7974&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
BDC,09:00:00,Beg Ballet,Ted Keener,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18372&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
Peridance,09:30:00,Open Ballet,Greg Zane,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6725&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2289&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Lawrence (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087095&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
BAE,10:00:00,Beg Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7958&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6795&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=5260&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Francisco Graciano (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3562&classDate=11/8/2023&clsLoc=1,2023-11-08,Contemporary/Modern
Gibney,10:00:00,Pro Ballez,MJ Markovitz,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12879&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
Steps,10:00:00,Open Pilates,Ross,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086082&classDate=11/8/2023&clsLoc=1,2023-11-08,Additional Disciplines
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=4991&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
Steps,10:00:00,Adv/Int Ballet,Loh (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087096&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
Gibney,10:00:00,Contemp Practices,Jordan Demetrius Lloyd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12998&classDate=11/8/2023&clsLoc=1,2023-11-08,Contemporary/Modern
Steps,10:00:00,Adv/Beg Tap,Ponza,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087813&classDate=11/8/2023&clsLoc=1,2023-11-08,Tap
Peridance,10:00:00,Int Contemp,Brandon Coleman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=4301&classDate=11/8/2023&clsLoc=1,2023-11-08,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Andrea Weber *Cunningham  (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5059&classDate=11/8/2023&clsLoc=1,2023-11-08,Contemporary/Modern
BAE,10:30:00,Intro To Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7930&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
BDC,10:30:00,Int Ballet,Deanna Doyle,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18231&classDate=11/8/2023&clsLoc=1,2023-11-08,Ballet
BDC,10:30:00,Basic Theater,Morgan Rose,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18561&classDate=11/8/2023&clsLoc=1,2023-11-08,Theater
BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18560&classDate=11/8/2023&clsLoc=1,2023-11-08,Street/Choreography
Gibney,10:30:00,Bartenieff Fundamentals At 280,Allegra Romita,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12845&classDate=11/8/2023&clsLoc=1,2023-11-08,Additional Disciplines
BDC,10:30:00,Adv Beg Tap,Dre Torres,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18290&classDate=11/8/2023&clsLoc=1,2023-11-08,Tap
