Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18712&classDate=3/13/2024&clsLoc=1,IN-PERSON: Beg BALLET with Dorit Koppel,Dorit Koppel,Studio 1,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18734&classDate=3/13/2024&clsLoc=1,IN-PERSON: Adv Beg COMMERCIAL JAZZ with Debbie Wilson,Debbie Wilson,Studio A,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18333&classDate=3/13/2024&clsLoc=1,IN-PERSON: Adv Beg TAP with Mark Albrecht,Mark Albrecht,Studio B,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18818&classDate=3/13/2024&clsLoc=1,IN-PERSON: Int Adv THEATER with Josh Assor,Josh Assor,Studio 1,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18887&classDate=3/13/2024&clsLoc=1,IN-PERSON: All Levels TAP with Gwen Potter,Josh Israel (6),Studio B,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18827&classDate=3/13/2024&clsLoc=1,IN-PERSON: Basic HIP-HOP with Q,Q,Studio 3,1 hour &30 minutes
Broadway Dance Center,9:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18909&classDate=3/13/2024&clsLoc=1,IN-PERSON: Adv Beg HEELS with Yvonne Marie Sain,Yvonne Marie Sain,Studio 3,1 hour &30 minutes
Broadway Dance Center,9:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19077&classDate=3/13/2024&clsLoc=1,IN-PERSON: Int CONTEMPORARY with Gina Menichino,Gina Menichino,Studio A,1 hour &30 minutes
Broadway Dance Center,9:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18979&classDate=3/13/2024&clsLoc=1,IN-PERSON: Beg BALLET with Eureka Nakano Grimes,Erica Ratkovicz (1),Studio A,1 hour &30 minutes
Broadway Dance Center,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18683&classDate=3/13/2024&clsLoc=1,IN-PERSON: Adv Beg HIP-HOP with Paolo Penala,Paolo Slice Penala,Studio 3,1 hour &30 minutes
Broadway Dance Center,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18929&classDate=3/13/2024&clsLoc=1,IN-PERSON: Basic THEATER with Melodye Redding,Melodye Redding,Studio A,1 hour &30 minutes
Broadway Dance Center,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19091&classDate=3/13/2024&clsLoc=1,IN-PERSON: Int JAZZ with Sara Edwards,Sara Edwards,Studio 2,1 hour &30 minutes
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18688&classDate=3/13/2024&clsLoc=1,IN-PERSON: Adv Beg BALLET with Natalya Stavro,Natalya Stavro,Studio 1,1 hour &30 minutes
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18835&classDate=3/13/2024&clsLoc=1,IN-PERSON: Beg JAZZ FUNK with Chio,Chio,Studio 3,1 hour &30 minutes
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19294&classDate=3/13/2024&clsLoc=1,IN-PERSON: Int Adv CONTEMPORARY FUSION with Hayden Frederick,Hayden J. Frederick,Studio A,1 hour &30 minutes
Broadway Dance Center,12:30 pm EDT,none,Ed Dept Commercial Live/Tour Performance,ProSem Master,CTP,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18280&classDate=3/13/2024&clsLoc=1,IN-PERSON: Basic TAP with Avital Asuleen,Avital Asuleen,Studio B,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18780&classDate=3/13/2024&clsLoc=1,IN-PERSON: Int CONTEMPORARY FUSION with Camryn Brothers,Camryn Brothers,Studio 1,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18696&classDate=3/13/2024&clsLoc=1,IN-PERSON: Adv Beg JAZZ with Sheila Barker,Sheila Barker,Studio 3,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18701&classDate=3/13/2024&clsLoc=1,IN-PERSON: Basic BALLET with Deanna Doyle,Deanna Doyle,Studio A,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18892&classDate=3/13/2024&clsLoc=1,IN-PERSON: Int STREET JAZZ with Bo Park,Masumi Kambayashi (4),Studio 1,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18544&classDate=3/13/2024&clsLoc=1,IN-PERSON: Adv Beg HIP-HOP with AntBoogie,AntBoogie,Studio 3,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18779&classDate=3/13/2024&clsLoc=1,IN-PERSON: All Levels RESTORATIVE MEDITATION with Sarah Simon Wolff,Sarah Simon Wolff,Studio 2,1 hour &15 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18119&classDate=3/13/2024&clsLoc=1,IN-PERSON: Int TAP with Ray Hesselink,Ray Hesselink,Studio B,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18894&classDate=3/13/2024&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY with alma Collective,alma Collective,Studio 2,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18820&classDate=3/13/2024&clsLoc=1,IN-PERSON: Beg HIP-HOP FOUNDATIONS with Ms Vee,Ms Vee,Studio 3,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18824&classDate=3/13/2024&clsLoc=1,IN-PERSON: Adv Beg STREET JAZZ/HIP-HOP with Carlos Neto,Hugo Brument Scuderi (5),Studio 1,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18831&classDate=3/13/2024&clsLoc=1,IN-PERSON: Basic AFRO'DANCE with Angel Kaba,Angel Kaba,Studio 2,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18262&classDate=3/13/2024&clsLoc=1,IN-PERSON: Int Adv CONTEMPORARY JAZZ with Nijawwon Matthews,Nijawwon Matthews,Studio A,1 hour &30 minutes
Broadway Dance Center,9:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18878&classDate=3/13/2024&clsLoc=1,IN-PERSON: Int Adv HIP-HOP with David Thomas,David Thomas,Studio 1,1 hour &30 minutes
