Studio,Start time,Classes,Instructor,Sign up
Peridance,09:30:00,Open Ballet,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6672&classDate=10/26/2023&clsLoc=1
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6797&classDate=10/26/2023&clsLoc=1
Peridance,10:00:00,Int Contemp,Assaf Salhov,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6827&classDate=10/26/2023&clsLoc=1
Peridance,11:00:00,Open Pointe,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=74&classId=6673&classDate=10/26/2023&clsLoc=1
Peridance,11:30:00,Adv Contemp,Gina Menichino (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5526&classDate=10/26/2023&clsLoc=1
Peridance,11:30:00,Beg Ballet,Gabrielle Lamb (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6722&classDate=10/26/2023&clsLoc=1
Peridance,11:30:00,Int Graham,Caterina Rago,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=6745&classDate=10/26/2023&clsLoc=1
Peridance,11:30:00,Open Yoga,Marisa Martin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=4330&classDate=10/26/2023&clsLoc=1
Peridance,13:00:00,Int Ballet,Kate Loh,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6186&classDate=10/26/2023&clsLoc=1
Peridance,13:00:00,Open Heels,Hector Invictus Lopez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5452&classDate=10/26/2023&clsLoc=1
Peridance,14:30:00,Adv Contemp,Alexa Luke,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6941&classDate=10/26/2023&clsLoc=1
Peridance,14:30:00,Int Choreo,Tomoko Ishikawa,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5600&classDate=10/26/2023&clsLoc=1
Peridance,14:30:00,Open Litefeet/Hip Hop | Moptop,Chrybaby Cozie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6952&classDate=10/26/2023&clsLoc=1
Peridance,16:00:00,Open Ballet/Pointe,Dianna Warren,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5948&classDate=10/26/2023&clsLoc=1
Peridance,16:00:00,Open House,Sekou Heru,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5387&classDate=10/26/2023&clsLoc=1
Peridance,17:30:00,Adv Contemp,Mathew James,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5426&classDate=10/26/2023&clsLoc=1
Peridance,17:30:00,Int Hip Hop,Masumi Kambayashi (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6813&classDate=10/26/2023&clsLoc=1
Peridance,19:00:00,Adv Choreo,Eric Delgado (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5396&classDate=10/26/2023&clsLoc=1
Peridance,19:00:00,Int Ballet,Greg Zane,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6830&classDate=10/26/2023&clsLoc=1
Peridance,19:15:00,Beg Contemp Jazz,Jeffrey Gugliotti,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6691&classDate=10/26/2023&clsLoc=1
Peridance,19:30:00,Open House,Brooklyn Terry,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6811&classDate=10/26/2023&clsLoc=1
Peridance,20:30:00,Adv Contemp,Cancelled Today,none
Peridance,20:30:00,Int Hip Hop,Dr. Ew,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6748&classDate=10/26/2023&clsLoc=1
Peridance,20:30:00,Open Old Way Vogue,Archie Burnett,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6719&classDate=10/26/2023&clsLoc=1
