BDC,10:30:00,Basic Tap,Ali Dietz,none,2024-02-01,Tap
Steps,10:30:00,Int Broadway Tap,Andrew Winans,none,2024-02-01,Tap
BDC,12:00:00,Beg Tap,Jill Kenney,none,2024-02-01,Tap
Steps,12:00:00,Basic Tap,Christina Carminucci,none,2024-02-01,Tap
Steps,12:30:00,Int Tap,Ja'Bowen Dixon,none,2024-02-01,Tap
BDC,13:30:00,Adv Beg Tap,Avital Asuleen,none,2024-02-01,Tap
Steps,13:45:00,Beg Tap,Christina Carminucci,none,2024-02-01,Tap
Steps,14:15:00,Adv/Beg Tap,Oren Korenblum,none,2024-02-01,Tap
BDC,15:00:00,Int Tap,April Cook,none,2024-02-01,Tap
BDC,16:30:00,Beg Tap,Katharine Pettit,none,2024-02-01,Tap
Steps,17:15:00,Int Tap,Derick Grant,none,2024-02-01,Tap
BDC,18:00:00,Adv Beg Tap,Yuka Kameda,none,2024-02-01,Tap
ATDF,18:15:00,Adv Beg,Brian Davis,none,2024-02-01,Tap
ATDF,18:15:00,Basic,Susan Hebach,none,2024-02-01,Tap
Steps,19:00:00,Adv/Beg Tap,Christina Carminucci,none,2024-02-01,Tap
BDC,19:30:00,Basic Tap,Madison Hilligoss,none,2024-02-01,Tap
