Studio,Start time,Classes,Instructor,Sign up
BDC,10:00:00,Adv Beg Tap,Ja'Bowen Dixon (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17712&classDate=8/25/2023&clsLoc=1
BDC,10:00:00,Basic Hip-Hop,AntBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17528&classDate=8/25/2023&clsLoc=1
BDC,10:15:00,Stretch & Strengthen,Alyssa Click,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18210&classDate=8/25/2023&clsLoc=1
BDC,11:30:00,Adv Beg Contemp Lyrical,Tracie Stanfield,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=16950&classDate=8/25/2023&clsLoc=1
BDC,11:30:00,Basic Tap,Emiko Nakagawa (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17533&classDate=8/25/2023&clsLoc=1
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17541&classDate=8/25/2023&clsLoc=1
BDC,13:00:00,Adv Beg Jazz,Blue (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17973&classDate=8/25/2023&clsLoc=1
BDC,13:00:00,Int Theater,Skye Mattox,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17773&classDate=8/25/2023&clsLoc=1
BDC,13:30:00,Beg Contemp,Eric Campros,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17979&classDate=8/25/2023&clsLoc=1
BDC,14:30:00,Adv Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17653&classDate=8/25/2023&clsLoc=1
BDC,14:30:00,Int Adv Jazz,Debbie Roshe,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17573&classDate=8/25/2023&clsLoc=1
BDC,15:00:00,All Levels Acro,Sissa Strain,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17890&classDate=8/25/2023&clsLoc=1
BDC,16:00:00,Adv Beg Tap,Dario Natarelli,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17776&classDate=8/25/2023&clsLoc=1
BDC,16:15:00,Beg Contemp,Michaela McGowan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17671&classDate=8/25/2023&clsLoc=1
BDC,16:30:00,Adv Beg Jumps And Turns,Dexter Da Rocha (10),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17603&classDate=8/25/2023&clsLoc=1
BDC,17:30:00,Int Tap,Mike Camire (12),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17559&classDate=8/25/2023&clsLoc=1
BDC,17:45:00,Adv Beg Street Styles,J Lyn Thomas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17786&classDate=8/25/2023&clsLoc=1
