Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,10:30:00,Adv Beg Tap,Madison Hilligoss,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18377&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
BDC,10:30:00,Beg Ballet,Michele Moreno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18124&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=6148&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
BDC,10:30:00,Basic Theater,Daniel Booda (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18151&classDate=10/13/2023&clsLoc=1,2023-10-13,Theater
BDC,10:30:00,Basic Contemp,Elodie Dufroux (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18264&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
BDC,10:45:00,Ed Dept Vocal,ProSem Master,none,2023-10-13,Additional Disciplines
Steps,11:00:00,Adv/Beg Broadway Tap,Black,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085532&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2282&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Steps,11:15:00,Adv/Beg Contemp Modern,"Reed, B.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085600&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Peridance,11:30:00,Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6752&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
Steps,11:30:00,Adv Pro Ballet,Bielski,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087012&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Peridance,11:30:00,Int Ballet,Victoria Vargas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6842&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5375&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
BAE,11:30:00,Basic Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7948&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
BAE,11:30:00,Int Ballet,Elizabeth Walker,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7998&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Steps,11:45:00,Adv/Int Ballet,Kunikova,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087013&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
BDC,11:45:00,Ed Dept Vocal,ProSem Master,none,2023-10-13,Additional Disciplines
Mark Morris,12:00:00,Beg/Int Broadway Jazz,Avital Asuleen,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=4946&classDate=10/13/2023&clsLoc=1,2023-10-13,Theater
BDC,12:00:00,Basic Tap,Jill Kenney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18114&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Gibney,12:00:00,Contemp/Modern,Oliver Steele,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12849&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18085&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18105&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
BDC,12:00:00,Beg Jazz Funk,Chio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18161&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BDC,12:00:00,Adv Beg Theater,Joey Tierno (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18268&classDate=10/13/2023&clsLoc=1,2023-10-13,Theater
Steps,12:00:00,Pilates Mat,Ginn (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087913&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
Steps,12:30:00,Beg/Int Jazz,Leggio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147084595&classDate=10/13/2023&clsLoc=1,2023-10-13,Jazz
Steps,12:45:00,Int Broadway Tap,Black,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085606&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Peridance,13:00:00,Adv Contemp,Elisabetta Minutoli,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5528&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Peridance,13:00:00,Open Gyrokinesis,Naoko Moriyama-Robbins,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=6781&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1129&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Peridance,13:00:00,Beg Waacking,Princess Lockerooo,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5471&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
Steps,13:00:00,Int Theater Dance,Diniz (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087710&classDate=10/13/2023&clsLoc=1,2023-10-13,Theater
Peridance,13:00:00,Int Graham,Caterina Rago,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=5382&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Steps,13:15:00,Adv/Int Theater Jazz,Scrivens (7),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087026&classDate=10/13/2023&clsLoc=1,2023-10-13,Theater
BDC,13:30:00,Int Tap,Jill Kenney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18115&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
BDC,13:30:00,Adv Beg Hip-Hop,Geheny Rivera,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18208&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BDC,13:30:00,Beg Contemp,Michaela McGowan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18171&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Steps,13:30:00,Lastics Stretch,Torres,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087024&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
Steps,13:30:00,Int Jazz,"Sayampol, Plu",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087018&classDate=10/13/2023&clsLoc=1,2023-10-13,Jazz
BDC,13:30:00,Adv Beg Jazz,Sheila Barker,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18141&classDate=10/13/2023&clsLoc=1,2023-10-13,Jazz
BDC,13:30:00,Basic Ballet,Joy Karley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17565&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Gibney,14:00:00,Melt Method At 280,Claudia Brown,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12925&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
Peridance,14:30:00,Beg Contemp Floorwork,Guest Artist (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5441&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Steps,14:30:00,Basic Graham Based Modern,Poulis,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087437&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Steps,14:30:00,Int/Adv Rep Tap,Schwab,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085608&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Peridance,14:30:00,Open Dancehall,Korie Genius,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6249&classDate=10/13/2023&clsLoc=1,2023-10-13,World
Steps,14:30:00,Int Ballet,Froman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087880&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Peridance,14:30:00,Adv Contemp,Kristalyn Gill (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6802&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Steps,14:45:00,Beg Theater Dance,Lobel (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085613&classDate=10/13/2023&clsLoc=1,2023-10-13,Theater
Steps,14:45:00,Adv/Int Theater Jazz Master Class,Blankenbuehler,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147088035&classDate=10/13/2023&clsLoc=1,2023-10-13,Theater
BDC,15:00:00,Beg Contemp,Eric Campros,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18108&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Ballet Arts,15:00:00,Adv Beg Ballet,Noriko Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1134&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
BDC,15:00:00,Int Adv Jazz,James Gray (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18121&classDate=10/13/2023&clsLoc=1,2023-10-13,Jazz
BDC,15:00:00,Adv Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18380&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
PMT,15:00:00,Int Grooves And Execution,Mini Zhang,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3398&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BDC,15:00:00,Int Ballet,Luis Villar (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18205&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
BDC,15:00:00,Beg Broadway Tap,Deanna Doyle,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18234&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Steps,15:15:00,Adv/Int Jazz,Abbott,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087020&classDate=10/13/2023&clsLoc=1,2023-10-13,Jazz
Brickhouse,15:30:00,Street Jazz Int/Adv,Joshua Johnson (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7719&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
Peridance,15:45:00,Int Choreo,Ayumu Imazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6676&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
Peridance,16:00:00,Int Contemp,Brianna Mercado,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6754&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Steps,16:30:00,Int/Adv Contemp,"Daniel, P.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086071&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
PMT,16:30:00,Adv Choreo,John John Tarrayo,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3399&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
PMT,16:30:00,Drills And Freestyle,J Lyn Thomas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=64&classId=3539&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
BDC,16:30:00,Int Adv Street Jazz,Youran Lee (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18195&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BDC,16:30:00,Int Adv Jazz,Sean Viator,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18478&classDate=10/13/2023&clsLoc=1,2023-10-13,Jazz
BDC,16:30:00,Adv Beg Tap,Rashaan James,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18361&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Steps,16:30:00,Int Tap,Galganni,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085609&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Ballet Arts,16:30:00,Pointe Class 1 Hour,Noriko Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=29&classId=2356&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
BDC,16:30:00,Int Contemp,Daniel Booda (9),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18283&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
BDC,16:30:00,Beg Ballet,Deanna Doyle (7),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18089&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
ILD Queens,16:45:00,Kids Kpop 8,Christina Ryu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8338&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
Steps,16:45:00,Int Modern/Horton,Maffei,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087022&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
PJM,17:00:00,Open Heels,Saki,none,2023-10-13,Street/Choreography
Steps,17:00:00,Adv/Int Ballet,Averty,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087014&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Peridance,17:15:00,Beg African,Djoniba Mouflet,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6803&classDate=10/13/2023&clsLoc=1,2023-10-13,World
Ballet Arts,17:30:00,Hip-Hop !,Kaori Hiwasa,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2319&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
Peridance,17:30:00,Beg Found Of Hip Hop,Masumi Kambayashi (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5442&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
Peridance,17:30:00,Beg Choreo,Bo Belza,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5444&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BDC,18:00:00,All Levels Dancehall,Korie Genius,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18440&classDate=10/13/2023&clsLoc=1,2023-10-13,World
ILD NJ,18:00:00,Grl Gvng | Xg Part 2,Regina Lustre,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8591&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
PMT,18:00:00,Basic/Beg Hip Hop,Pavan Thimmaiah,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3402&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
ILD Queens,18:00:00,Grl Gvng | Xg Part 2,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8488&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
BDC,18:00:00,Int Tap,Brent McBeth,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18181&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Ailey,18:00:00,Abs Beg Ballet,Ronald Alexander,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824644&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
PMT,18:00:00,Adv. Beg. Contemp,Mica Butnar,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3401&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
BDC,18:00:00,Adv Beg Jazz Fusion,Cristal López Rivera (10),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18125&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BDC,18:00:00,Basic Street Jazz,Q,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18187&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BDC,18:00:00,Beg Jumps And Turns,Stacie Webster,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18242&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
Steps,18:00:00,Beg Tap,Ikegaya (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087025&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Steps,18:15:00,Int Jazz,Pierlon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088127&classDate=10/13/2023&clsLoc=1,2023-10-13,Jazz
Steps,18:15:00,Open Hip Hop,Greene,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085602&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BAE,18:15:00,Int Ballet,Sean Kelly,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7999&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
ATDF,18:15:00,Basic,Sandra Kluge,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2196&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Brickhouse,18:30:00,Adv. Choreo,Sam Javier,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7721&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
Peridance,18:30:00,Open Haitian,Peniel Guerrier,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6677&classDate=10/13/2023&clsLoc=1,2023-10-13,World
Ailey,18:30:00,Beg Graham,Sierra Sanders,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825148&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
PJM,18:30:00,Beg Jazz Funk,Peter Chow,none,2023-10-13,Street/Choreography
Mark Morris,18:30:00,Beg Tap,Yuka Kameda,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=4949&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Ailey,18:30:00,Beg West African,Maguette Camara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825041&classDate=10/13/2023&clsLoc=1,2023-10-13,World
ILD NYC,18:30:00,New Dance | Xg Part 2,MJ Choi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8546&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
Ailey,18:30:00,Beg Hip-Hop,Keith Alexander,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825341&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
Steps,18:30:00,Adv Tap,TBA (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085611&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
Steps,18:45:00,Beg/Int Ballet,Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087015&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Cumbe,18:45:00,Rabòdayfit All Levels,Pedro Ovono (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4158&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
Mark Morris,19:00:00,Open Level Hip-Hop,Danielle Criss,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=3519&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
Modega,19:00:00,Int./Adv. Choreo,Miguel Ruiz,https://sutrapro.com/modega/checkout/8FsQSWMjOYz5iXk6IiaU,2023-10-13,Street/Choreography
Ballet Arts,19:00:00,Beg Ballet,Kenny Larson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2357&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Modega,19:00:00,Battle Class,Castro,https://sutrapro.com/modega/checkout/OCliceWabTQK3qW4G1yR,2023-10-13,Street/Choreography
Mark Morris,19:00:00,Open Level West African,Ismael *Kouyate,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=4993&classDate=10/13/2023&clsLoc=1,2023-10-13,World
Ailey,19:00:00,Adv Beg Ballet,Mikhail Ilyin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825400&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Ailey,19:00:00,Beg Dunham,Marcea Daiter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825286&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Ailey,19:00:00,New Way Vogue,Jason Rodriguez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824689&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
Peridance,19:00:00,Beg Salsa Partnering,Baila Society,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=5613&classDate=10/13/2023&clsLoc=1,2023-10-13,World
Peridance,19:15:00,Open Old Way Vogue,Paris Hairston,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6755&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
ILD NJ,19:30:00,Baggy Jeans | Nct U Part 2,Fernando Farias,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8613&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
ILD Queens,19:30:00,Back For More | Txt Part 2,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8502&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
BDC,19:30:00,Beg Tap,Mike Camire,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18358&classDate=10/13/2023&clsLoc=1,2023-10-13,Tap
BDC,19:30:00,Beg Theater,Joey Tierno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18404&classDate=10/13/2023&clsLoc=1,2023-10-13,Theater
BAE,19:30:00,Basic Beg Ballet,Hope Ruth,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7949&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Hive NJ,19:30:00,Open Level Popping,Ilya Leyzerov,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2278&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BAE,19:30:00,Adv Beg Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7981&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Ailey,19:30:00,Beg House,Gianna Theodore,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825523&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BDC,19:30:00,Int Jazz Fusion,Haley Davis (12),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18127&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BDC,19:30:00,Basic Contemp Jazz,Stacie Webster,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18241&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
BDC,19:30:00,Int Adv Street Jazz,Kenneth Herrera (11),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18279&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
