BDC,10:30:00,Int Precision Jazz,Kenna Morris Garcia (4),none,2024-05-10,Jazz
BDC,12:00:00,Beg Jazz,Cara Leggio,none,2024-05-10,Jazz
Steps,12:30:00,Beg/Int Jazz,John Leggio,none,2024-05-10,Jazz
BDC,13:30:00,Adv Beg Jazz,Sheila Barker,none,2024-05-10,Jazz
Steps,13:30:00,Int Jazz,Plu Sayampol,none,2024-05-10,Jazz
BDC,15:00:00,Int Adv Jazz,Debbie Roshe,none,2024-05-10,Jazz
Steps,15:15:00,Adv/Int Jazz,Amelia Burkhardt (4),none,2024-05-10,Jazz
BDC,18:00:00,Adv Beg Jazz Fusion,Cristal López Rivera (9),none,2024-05-10,Jazz
Steps,18:15:00,Int Jazz,Richard Pierlon,none,2024-05-10,Jazz
BDC,19:30:00,Int Jazz Fusion,Canceled Today,none,2024-05-10,Jazz
