Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2024-04-02,Ballet
BDC,09:00:00,Basic Contemp,Lorena Cobos,none,2024-04-02,Contemporary/Modern
Steps,09:00:00,Int Ballet,Michelle Cave,none,2024-04-02,Ballet
Taylor School,09:00:00,Slow Flow Vinyasa Yoga,Erica Caruso,none,2024-04-02,Additional Disciplines
BDC,09:00:00,Basic Theater,Melodye Redding,none,2024-04-02,Theater
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none,2024-04-02,Additional Disciplines
BAE,09:15:00,Adv Beg Ballet,Sean Kelly (3),none,2024-04-02,Ballet
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2024-04-02,Ballet
ILD NJ,09:30:00,Beg Kpop,Regina Lustre,none,2024-04-02,Additional Disciplines
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-04-02,Ballet
Steps,10:00:00,Adv Pro Ballet,Maxim Beloserkovsky,none,2024-04-02,Ballet
Mark Morris,10:00:00,Adv Ballet,Sam Black *MMDG Co. Director,none,2024-04-02,Ballet
BAE,10:00:00,Basic Beg Ballet,Selina Chau,none,2024-04-02,Ballet
Peridance,10:00:00,Int Contemp Release,Vive _ (1),none,2024-04-02,Contemporary/Modern
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2024-04-02,Ballet
Gibney,10:00:00,Countertechnique,Francesca Dominguez,none,2024-04-02,Additional Disciplines
Ailey,10:00:00,Beg Ballet,Ronald Alexander,none,2024-04-02,Ballet
Steps,10:00:00,Beg Contemp,Emily Bufferd,none,2024-04-02,Contemporary/Modern
Gibney,10:00:00,Ballet,Gilbert T Small II,none,2024-04-02,Ballet
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2024-04-02,Ballet
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-04-02,Additional Disciplines
Taylor School,10:00:00,Professional Level Taylor Modern,John Harnage (2),none,2024-04-02,Contemporary/Modern
Steps,10:30:00,Rommett Floor Barre,Marguerite Wesley,none,2024-04-02,Ballet
BDC,10:30:00,Beg Ballet,Eureka Nakano Grimes (3),none,2024-04-02,Ballet
BDC,10:30:00,Basic Hip-Hop,Dr. Ew,none,2024-04-02,Street/Choreography
BDC,10:30:00,Adv Beg Theater,Lainie Munro (2),none,2024-04-02,Theater
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,none,2024-04-02,Ballet
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-04-02,Tap
BDC,10:30:00,Adv Beg Contemp,Emily Greenwell (1),none,2024-04-02,Contemporary/Modern
BDC,10:45:00,All Levels Lastics Stretch Technique,Donna Flagg,none,2024-04-02,Additional Disciplines
Steps,11:00:00,Adv/Beg Ballet,Temple Kemezis,none,2024-04-02,Ballet
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2024-04-02,Ballet
Steps,11:00:00,Adv/Beg Broadway Tap,Andrew Black,none,2024-04-02,Tap
Steps,11:00:00,Adv/Int Theater Jazz Master Class,Al Blackstone,none,2024-04-02,Theater
BAE,11:30:00,Int Ballet,Sean Kelly (4),none,2024-04-02,Ballet
BAE,11:30:00,Intro To Ballet,Julie Voshell,none,2024-04-02,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2024-04-02,Ballet
Peridance,11:30:00,Int Munz Barre,Bivi Kimura,none,2024-04-02,Ballet
Peridance,11:30:00,Adv Contemp Floorwork | Guest Class,Laja Field,none,2024-04-02,Contemporary/Modern
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-04-02,Ballet
Ballet Arts,11:30:00,Tap,Stephen Reed,none,2024-04-02,Tap
Peridance,11:30:00,Beg Contemp,Bo Kyung Lee,none,2024-04-02,Contemporary/Modern
Steps,11:30:00,Adv/Beg Theater Jazz,Sarah Shaw (6),none,2024-04-02,Theater
Steps,11:45:00,Int/Adv Theater Dance,Marc Kimelman,none,2024-04-02,Theater
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,none,2024-04-02,Ballet
BDC,12:00:00,Beg Tap,Doug Shankman,none,2024-04-02,Tap
Mark Morris,12:00:00,Beg Modern,Mary Seidman  (5),none,2024-04-02,Contemporary/Modern
SassClass,12:00:00,Sexy Stilettos,Brynlie,none,2024-04-02,Street/Choreography
Gibney,12:00:00,Contemp Dynamic Sequencing,Adam Barruch,none,2024-04-02,Contemporary/Modern
BDC,12:00:00,Adv Beg Contemp Jazz,Tracie Stanfield,none,2024-04-02,Contemporary/Modern
BAE,12:00:00,Beg Ballet,Justin Sherwood,none,2024-04-02,Ballet
BDC,12:00:00,Int Theater,Tanner Lane (5),none,2024-04-02,Theater
Steps,12:00:00,Int Tap,Christina Carminucci,none,2024-04-02,Tap
SassClass,12:00:00,Popstar Style,Mary,none,2024-04-02,Additional Disciplines
BDC,12:00:00,Beg House,Huu Rock,none,2024-04-02,Street/Choreography
BDC,12:00:00,Beg Broadway Jazz,Sue Samuels,none,2024-04-02,Theater
Steps,12:30:00,Int Contemp,Elisabetta Minutoli,none,2024-04-02,Contemporary/Modern
Steps,12:45:00,Beg Broadway Tap,Andrew Black,none,2024-04-02,Tap
Peridance,13:00:00,Adv Choreo,Eric Delgado,none,2024-04-02,Street/Choreography
Peridance,13:00:00,Int Contemp,Max Stone,none,2024-04-02,Contemporary/Modern
Peridance,13:00:00,Open Stretch,Diego Funes,none,2024-04-02,Additional Disciplines
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,none,2024-04-02,Ballet
Steps,13:00:00,Int Classic Theater Jazz,Dana Moore,none,2024-04-02,Theater
Mark Morris,13:00:00,Open Level Move & Flow,Alexandra *Berger,none,2024-04-02,Additional Disciplines
Peridance,13:00:00,Int Ballet,Kate Loh,none,2024-04-02,Ballet
Steps,13:15:00,Adv Theater Dance,Shannon Lewis,none,2024-04-02,Theater
BDC,13:30:00,Basic Ballet,Dorit Koppel,none,2024-04-02,Ballet
ATDF,13:30:00,Basic,Ivan Owens,none,2024-04-02,Tap
Brickhouse,13:30:00,Contemp Fusion Int,Alexa Luke,none,2024-04-02,Contemporary/Modern
ATDF,13:30:00,Adv Beg,Tony Waag,none,2024-04-02,Tap
BDC,13:30:00,Beg Jazz,Heather Rigg,none,2024-04-02,Jazz
Steps,13:30:00,Int Ballet,Noriko Hara,none,2024-04-02,Ballet
BDC,13:30:00,Int Tap,Sydney Burtis,none,2024-04-02,Tap
BDC,13:30:00,All Levels Voice,Canceled Today,none,2024-04-02,Additional Disciplines
BDC,13:30:00,All Levels Pilates,Joy Karley,none,2024-04-02,Additional Disciplines
BDC,13:30:00,Beg Hip-Hop,Ness Martinez,none,2024-04-02,Street/Choreography
