BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2024-04-02,Ballet
Steps,09:00:00,Int Ballet,Michelle Cave,none,2024-04-02,Ballet
BAE,09:15:00,Adv Beg Ballet,Sean Kelly (3),none,2024-04-02,Ballet
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2024-04-02,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-04-02,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2024-04-02,Ballet
Mark Morris,10:00:00,Adv Ballet,Sam Black *MMDG Co. Director,none,2024-04-02,Ballet
Ailey,10:00:00,Beg Ballet,Ronald Alexander,none,2024-04-02,Ballet
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2024-04-02,Ballet
Gibney,10:00:00,Ballet,Gilbert T Small II,none,2024-04-02,Ballet
BAE,10:00:00,Basic Beg Ballet,Selina Chau,none,2024-04-02,Ballet
Steps,10:00:00,Adv Pro Ballet,Maxim Beloserkovsky,none,2024-04-02,Ballet
Steps,10:30:00,Rommett Floor Barre,Marguerite Wesley,none,2024-04-02,Ballet
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,none,2024-04-02,Ballet
BDC,10:30:00,Beg Ballet,Eureka Nakano Grimes (3),none,2024-04-02,Ballet
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2024-04-02,Ballet
Steps,11:00:00,Adv/Beg Ballet,Temple Kemezis,none,2024-04-02,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2024-04-02,Ballet
BAE,11:30:00,Intro To Ballet,Julie Voshell,none,2024-04-02,Ballet
BAE,11:30:00,Int Ballet,Sean Kelly (4),none,2024-04-02,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-04-02,Ballet
Peridance,11:30:00,Int Munz Barre,Bivi Kimura,none,2024-04-02,Ballet
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,none,2024-04-02,Ballet
BAE,12:00:00,Beg Ballet,Justin Sherwood,none,2024-04-02,Ballet
Peridance,13:00:00,Int Ballet,Kate Loh,none,2024-04-02,Ballet
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,none,2024-04-02,Ballet
Steps,13:30:00,Int Ballet,Noriko Hara,none,2024-04-02,Ballet
BDC,13:30:00,Basic Ballet,Dorit Koppel,none,2024-04-02,Ballet
Ballet Arts,14:30:00,Adv Int Ballet,François Perron,none,2024-04-02,Ballet
Steps,14:30:00,Int/Adv Ballet,Elisa Clark,none,2024-04-02,Ballet
BDC,15:00:00,Beg Ballet,Yuka Kawazu,none,2024-04-02,Ballet
Peridance,16:00:00,Open Ballet,Dianna Warren,none,2024-04-02,Ballet
BDC,16:30:00,Int Ballet,Michael Cusumano (7),none,2024-04-02,Ballet
Steps,17:00:00,Adv/Int Ballet,Espen Giljane,none,2024-04-02,Ballet
Peridance,17:30:00,Beg Ballet,Julia Gleich,none,2024-04-02,Ballet
Ailey,18:00:00,Beg Ballet,Yuka Kawazu,none,2024-04-02,Ballet
Taylor School,18:00:00,Adult Beg/Int Ballet,Olivia Passarelli,none,2024-04-02,Ballet
BAE,18:00:00,Adv Beg Ballet,Sean Kelly,none,2024-04-02,Ballet
BDC,18:00:00,Basic Ballet,Sarah Simon Wolff,none,2024-04-02,Ballet
Gibney,18:30:00,Int/Adv Beg Ballet,Kat Wildish,none,2024-04-02,Ballet
Steps,18:45:00,Beg/Int Ballet,Heather Hawk,none,2024-04-02,Ballet
BAE,19:00:00,Int Ballet,Julie Voshell,none,2024-04-02,Ballet
Mark Morris,19:00:00,Int Ballet,Ashley *Tuttle,none,2024-04-02,Ballet
Ballet Arts,19:00:00,Beg Ballet,Richard Marsden,none,2024-04-02,Ballet
Steps,19:00:00,Int/Adv Contemp Ballet,Laura Kaufman (1),none,2024-04-02,Ballet
BAE,19:15:00,Intro To Ballet,Hope Ruth,none,2024-04-02,Ballet
BAE,19:30:00,Basic Beg Ballet,Ashley Talluto,none,2024-04-02,Ballet
BAE,19:30:00,Beg Ballet,Sean Kelly,none,2024-04-02,Ballet
