Studio,Start time,Classes,Instructor,Sign up
BDC,10:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17513&classDate=8/28/2023&clsLoc=1
BDC,10:00:00,Basic Theater,Morgan Rose,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17509&classDate=8/28/2023&clsLoc=1
BDC,10:30:00,All Levels Yoga And Meditation,Lauren Marsaglia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17524&classDate=8/28/2023&clsLoc=1
BDC,11:30:00,Adv Beg Contemp Lyrical,Tracie Stanfield,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=16849&classDate=8/28/2023&clsLoc=1
BDC,11:30:00,Beg Hip-Hop,AntBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17136&classDate=8/28/2023&clsLoc=1
BDC,12:00:00,All Levels Pilates,Dorit Koppel (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17542&classDate=8/28/2023&clsLoc=1
BDC,13:00:00,Basic Tap,Brent McBeth,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=16861&classDate=8/28/2023&clsLoc=1
BDC,13:00:00,Int Theater,Ian Klein (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17552&classDate=8/28/2023&clsLoc=1
BDC,13:30:00,Beg Contemp,Eric Campros,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17978&classDate=8/28/2023&clsLoc=1
BDC,14:30:00,Adv Beg Jazz Funk,Miles Keeney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17570&classDate=8/28/2023&clsLoc=1
BDC,14:30:00,Int Adv Jazz,Debbie Roshe,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17572&classDate=8/28/2023&clsLoc=1
BDC,15:00:00,Adv Beg Waacking Fusion,Princess Lockerooo,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17581&classDate=8/28/2023&clsLoc=1
BDC,16:00:00,Int Adv Hip-Hop,David Thomas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17584&classDate=8/28/2023&clsLoc=1
BDC,16:15:00,Beg Contemp,Elodie Dufroux,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17994&classDate=8/28/2023&clsLoc=1
BDC,16:30:00,Adv Beg Jumps And Turns,Ali Koinoglou,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17602&classDate=8/28/2023&clsLoc=1
BDC,17:30:00,Adv Beg Tap,Ja'Bowen Dixon (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17604&classDate=8/28/2023&clsLoc=1
BDC,17:45:00,Beg Comm Jazz,Debbie Wilson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17605&classDate=8/28/2023&clsLoc=1
BDC,18:00:00,Basic Ballet,Ted Keener,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18269&classDate=8/28/2023&clsLoc=1
