BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2024-03-07,Theater
Steps,11:30:00,Int/Adv Theater Jazz,Charlie Sutton,none,2024-03-07,Theater
BDC,12:00:00,Int Theater,Andrew Wilson,none,2024-03-07,Theater
BDC,12:00:00,Beg Broadway Jazz,Sue Samuels,none,2024-03-07,Theater
Steps,13:00:00,Int Classic Theater Jazz,Dana Moore,none,2024-03-07,Theater
Steps,13:15:00,Adv Theater Dance,TBA (4),none,2024-03-07,Theater
BDC,15:00:00,Adv Beg Theater,Marjorie Failoni,none,2024-03-07,Theater
BDC,16:30:00,Adv Beg Theater,Patrick Garr,none,2024-03-07,Theater
Steps,16:45:00,Adv/Int Theater Jazz,Billy Griffin,none,2024-03-07,Theater
Ballet Arts,17:30:00,Theater Dance Repertory !,Stephen Reed,none,2024-03-07,Theater
BDC,18:00:00,Beg Theater,Elyn Collier,none,2024-03-07,Theater
Ailey,18:30:00,Beg Broadway Dance,Matthew Johnson Harris,none,2024-03-07,Theater
Steps,20:00:00,Int/Adv Theater Jazz,Lizz Picini,none,2024-03-07,Theater
