BDC,10:30:00,Basic Hip-Hop,Dr. Ew,none,2024-04-25,Street/Choreography
Peridance,11:30:00,Int Waacking | Guest Class,Nubian Néné,none,2024-04-25,Street/Choreography
BDC,12:00:00,Beg House,Huu Rock,none,2024-04-25,Street/Choreography
BDC,13:30:00,Beg Hip-Hop,Ness Martinez,none,2024-04-25,Street/Choreography
Peridance,14:30:00,Int Choreo,Tomoko Ishikawa,none,2024-04-25,Street/Choreography
Peridance,14:30:00,Open House Drills | Moptop,Tony McGregor,none,2024-04-25,Street/Choreography
BDC,15:00:00,Adv Street Styles,Luam,none,2024-04-25,Street/Choreography
BDC,15:00:00,All Levels Heels Found & Techniques,Sissa Strain,none,2024-04-25,Street/Choreography
Peridance,16:00:00,Open House,Sekou Heru,none,2024-04-25,Street/Choreography
Brickhouse,16:30:00,Hip Hop Int/Adv,Nycole Altchiler,none,2024-04-25,Street/Choreography
BDC,16:30:00,Int Street Jazz,Youlmae Kim (8),none,2024-04-25,Street/Choreography
Cre8ivity NJ,16:45:00,Int Street Jazz Ages 9-12,David Thomas,none,2024-04-25,Street/Choreography
Peridance,17:30:00,Int Hip Hop,Cebo Carr (1),none,2024-04-25,Street/Choreography
SassClass,18:00:00,Sexy Stilettos,Iryna,none,2024-04-25,Street/Choreography
PMT,18:00:00,Adv. Beg. Choreo,Bo Belza,none,2024-04-25,Street/Choreography
BDC,18:00:00,All Levels Popping Found,Ms Vee,none,2024-04-25,Street/Choreography
BDC,18:00:00,Adv Beg Jazz Funk,Chio,none,2024-04-25,Street/Choreography
Cre8ivity NJ,18:00:00,Int/Adv Street Jazz Ages 13+,David Thomas,none,2024-04-25,Street/Choreography
Brickhouse,18:00:00,Hip Hop Workshop,Josh Price,none,2024-04-25,Street/Choreography
SassClass,18:10:00,Fierce Feminine Hip-Hop,Sophia (3),none,2024-04-25,Street/Choreography
Ailey,18:30:00,Abs Beg Hip-Hop,Yancy Greene,none,2024-04-25,Street/Choreography
Mark Morris,18:30:00,Disco And Funk,Cancelled Today,none,2024-04-25,Street/Choreography
PJM,18:30:00,Int Choreo,James Kho,none,2024-04-25,Street/Choreography
Modega,18:30:00,Beg/Adv. Beg. Street Styles Choreo,Andrew Solis,https://sutrapro.com/modega/checkout/Ioub3WAQDt4ZW0bYx9KQ,2024-04-25,Street/Choreography
Modega,18:30:00,Int Hip Hop Freestyle,Tatiana Desardouin,https://sutrapro.com/modega/checkout/2EhncTtPm9ZjmNhI3stL,2024-04-25,Street/Choreography
Hive NJ,19:00:00,Beg Hip-Hop Adults 17+,Jaqui Angulo,none,2024-04-25,Street/Choreography
Ailey,19:00:00,Beg Heels,Courtney Sauls,none,2024-04-25,Street/Choreography
Ailey,19:00:00,Beg Hip-Hop,Jonathan Lee,none,2024-04-25,Street/Choreography
Peridance,19:00:00,Beg Found Of Choreo,Masumi Kambayashi,none,2024-04-25,Street/Choreography
SassClass,19:15:00,Fierce Feminine Hip-Hop,Sophia (4),none,2024-04-25,Street/Choreography
SassClass,19:20:00,Sexy Stilettos,Revati,none,2024-04-25,Street/Choreography
Steps,19:30:00,Beg Hip Hop,Robin Dunn,none,2024-04-25,Street/Choreography
BDC,19:30:00,Adv Beg Heels,Kayla Maria G (9),none,2024-04-25,Street/Choreography
BDC,19:30:00,Int Adv Hip-Hop,Deshawn Da Prince,none,2024-04-25,Street/Choreography
Cre8ivity NJ,19:30:00,Adult Beg / Adv Beg Street Jazz,David Thomas,none,2024-04-25,Street/Choreography
BDC,19:30:00,Basic Hip-Hop,Angel Kaba,none,2024-04-25,Street/Choreography
Ailey,19:30:00,Adv Beg Vogue Fem,Luz Theodyssey,none,2024-04-25,Street/Choreography
ILD NJ,19:30:00,Adv Beg Choreo,Alice Wu,none,2024-04-25,Street/Choreography
PMT,19:35:00,Beg Vogue,Cancelled Today,none,2024-04-25,Street/Choreography
PMT,19:35:00,Open Level House Drills,Jungle -,none,2024-04-25,Street/Choreography
Modega,20:00:00,All Levels Jerz,E Skilllz,https://sutrapro.com/modega/checkout/11lbCgCKjJnJT5aRkTvZ,2024-04-25,Street/Choreography
Modega,20:00:00,Int./Adv. Choreo,Isidro Rafael,https://sutrapro.com/modega/checkout/I9YyU4B2PtHFPkXwCiel,2024-04-25,Street/Choreography
ILD NYC,20:00:00,Beg Hip Hop Choreo,Ness Martinez,none,2024-04-25,Street/Choreography
PJM,20:00:00,Adv Beg Choreo,Mini Zhang,none,2024-04-25,Street/Choreography
Brickhouse,20:00:00,Pop Up,Rob Bynes,none,2024-04-25,Street/Choreography
Hive NJ,20:15:00,Beg Hip-Hop Adults 17+,Katrina Endozo,none,2024-04-25,Street/Choreography
SassClass,20:30:00,Sexy Stilettos,Breanna (7),none,2024-04-25,Street/Choreography
Peridance,20:30:00,Open Old Way Vogue,Paris Hairston (3),none,2024-04-25,Street/Choreography
Peridance,20:30:00,Int Hip Hop,Dr. Ew,none,2024-04-25,Street/Choreography
Peridance,20:30:00,Beg House,Miyabi Wright (2),none,2024-04-25,Street/Choreography
Steps,20:30:00,Open Street Styles,Robert Taylor Jr.,none,2024-04-25,Street/Choreography
BDC,21:00:00,Int Adv Femmefunk,Jermaine Browne,none,2024-04-25,Street/Choreography
PMT,21:10:00,Beg Heels,David Machicado,none,2024-04-25,Street/Choreography
Modega,21:30:00,"""Every Thursday"" Open Freestyle Session",8-Legx & CJ & Darien Van Rensalier & Paco Hopskotch Valencia & E Skilllz,https://sutrapro.com/modega/checkout/R0yUJI2WfhrzYHOM9pUS,2024-04-25,Street/Choreography
