Studio,Start time,Classes,Instructor,Sign up
BDC,09:00:00,Adv Beg Lyrical,Emily Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18155&classDate=10/1/2023&clsLoc=1
BDC,10:30:00,Beg Ballet,Joy Karley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18182&classDate=10/1/2023&clsLoc=1
BDC,12:00:00,Basic Jazz,Heather Rigg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18097&classDate=10/1/2023&clsLoc=1
BDC,13:30:00,Adv Beg Tap,Doug Shankman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18222&classDate=10/1/2023&clsLoc=1
BDC,13:30:00,Beg Street Jazz,Elodie Dufroux (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18219&classDate=10/1/2023&clsLoc=1
BDC,15:00:00,Adv Beg Jazz Funk,Chio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18164&classDate=10/1/2023&clsLoc=1
BDC,15:00:00,Basic Tap,Sheila Pomroy,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18287&classDate=10/1/2023&clsLoc=1
BDC,16:30:00,Adv Beg Ballet,Eureka Nakano Grimes,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18347&classDate=10/1/2023&clsLoc=1
BDC,16:30:00,Basic Heels,Taylor Green (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18298&classDate=10/1/2023&clsLoc=1
BDC,16:30:00,Beg Tap,Sheila Pomroy,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18288&classDate=10/1/2023&clsLoc=1
BDC,18:00:00,All Levels Tutting,Billy Cohen,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18129&classDate=10/1/2023&clsLoc=1
BDC,10:30:00,Adv Beg Jumps And Turns,Emily Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18156&classDate=10/1/2023&clsLoc=1
BDC,10:30:00,Beg Theater,Morgan Rose,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18152&classDate=10/1/2023&clsLoc=1
BDC,12:00:00,Int Adv Theater,Karla Puno Garcia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18236&classDate=10/1/2023&clsLoc=1
BDC,13:30:00,Beg Jazz,Heather Rigg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18096&classDate=10/1/2023&clsLoc=1
BDC,13:30:00,Int Ballet,Benjamin Briones,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18259&classDate=10/1/2023&clsLoc=1
BDC,15:00:00,Basic Ballet,Deanna Doyle,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18233&classDate=10/1/2023&clsLoc=1
BDC,15:00:00,Beg Contemp,Elodie Dufroux,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18356&classDate=10/1/2023&clsLoc=1
BDC,16:30:00,Adv Beg Broadway Jazz,Sue Samuels,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18193&classDate=10/1/2023&clsLoc=1
BDC,16:30:00,Basic Hip-Hop,Q,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18186&classDate=10/1/2023&clsLoc=1
BDC,18:00:00,Adv Beg Contemp,Gina Menichino,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18253&classDate=10/1/2023&clsLoc=1
BDC,18:00:00,Int Adv Tap,Dario Natarelli,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18341&classDate=10/1/2023&clsLoc=1
