Studio,Start time,Classes,Instructor,Sign up
Ailey,10:00:00,Abs Beg Ballet,Dawn Hillen,none
Ailey,11:15:00,Zumba Fitness,Will Negrillo,none
Ailey,14:00:00,Beg Hip-Hop,Jonathan Lee,none
Ailey,15:30:00,Abs Beg Hip-Hop,Robin Dunn,none
Ailey,15:30:00,Beg Ballet,Benjamin Briones (1),none
Ailey,10:00:00,Masala Bhangra,Sarina Jain,none
Ailey,12:30:00,Beg Horton,Cheryl Rowley-Gaskins,none
Ailey,14:30:00,Beg Limón,Becky Brown,none
Ailey,15:30:00,Adv Beg Ny Style Mambo,Katherine Jimenez,none
Ailey,16:00:00,Vogue Basics,José Lapaz-Rodriguez,none
