Studio,Start time,Classes,Instructor,Sign up
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none
Peridance,10:00:00,Int Contemp Release,Wesley Ensminger,none
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,none
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none
Peridance,11:30:00,Adv Contemp,Chris Ralph,none
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none
Peridance,11:30:00,Beg Contemp,Guest Artist (1),none
Peridance,13:00:00,Adv Choreo,Parth Sethi (2),none
Peridance,13:00:00,Int Ballet,Kate Loh,none
Peridance,13:00:00,Int Contemp,Max Stone,none
Peridance,13:00:00,Open Stretch,Sarah Iguchi (3),none
Peridance,14:30:00,Beg Graham,Caterina Rago,none
Peridance,14:30:00,Open Found Of Hip Hop | Moptop,Buddha Stretch,none
Peridance,14:30:00,Open Gyrokinesis,Naoko Moriyama-Robbins,none
Peridance,16:00:00,Open Ballet,Dianna Warren,none
Peridance,16:00:00,Open House,Sekou Heru,none
Peridance,17:30:00,Beg Ballet,Julia Gleich,none
Peridance,17:30:00,Open Popping,Jazzy J (Boog Soulfire),none
Peridance,19:00:00,Adv Choreo,Kenichi Kasamatsu,none
Peridance,19:00:00,Beg Contemp,Brianna Mercado,none
Peridance,19:15:00,Adv Contemp,Alex Swader (4),none
Peridance,19:15:00,Beg African,Djoniba Mouflet,none
Peridance,20:30:00,Beg Vogue,Caitlyn Baby 007 Byrne (5),none
Peridance,20:30:00,Open Litefeet,Chrybaby Cozie,none
