Studio,Start time,Classes,Instructor,Sign up
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none
Peridance,10:00:00,Int Graham,Caterina Rago,none
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none
Peridance,11:30:00,Adv Contemp,Chris Ralph,none
Peridance,11:30:00,Beg Ballet,Martha Chapman,none
Peridance,11:30:00,Open Yoga,Marisa Martin,none
Peridance,13:00:00,Adv Contemp,Vive _ (1),none
Peridance,13:00:00,Int Ballet,Kate Loh,none
Peridance,14:30:00,Adv Contemp,Mike Esperanza,none
Peridance,14:30:00,Int Choreo,Tomoko Ishikawa,none
Peridance,14:30:00,Int Contemp,Assaf Salhov,none
Peridance,14:30:00,Open Hip Hop Technique And Transitions | Moptop,Buddha Stretch,none
Peridance,16:00:00,Open Ballet/Pointe,Dianna Warren,none
Peridance,16:00:00,Open House,Sekou Heru,none
Peridance,17:30:00,Adv Contemp,Mathew James,none
Peridance,17:30:00,Int Hip Hop,Cebo Carr (2),none
Peridance,19:00:00,Beg Found Of Choreo,Masumi Kambayashi,none
Peridance,19:00:00,Int Ballet,Greg Zane,none
Peridance,19:15:00,Beg Contemp Jazz,Jeffrey Gugliotti,none
Peridance,19:30:00,Beg House,Nubian Néné (3),none
Peridance,20:30:00,Int Hip Hop,Dr. Ew,none
Peridance,20:30:00,Open Old Way Vogue,Archie Burnett,none
