BDC,10:30:00,Basic Theater,Joey Tierno,none,2024-05-20,Theater
Steps,11:30:00,Adv/Int Theater Jazz,Al Blackstone,none,2024-05-20,Theater
BDC,12:00:00,Beg Theater,Adam Wedesky (4),none,2024-05-20,Theater
Steps,12:30:00,Beg Theater Jazz,Krystyna Resavy,none,2024-05-20,Theater
BDC,13:30:00,Int Theater,Elyn Collier (6),none,2024-05-20,Theater
BDC,15:00:00,Basic Theater,Melodye Redding,none,2024-05-20,Theater
Steps,15:15:00,Int/Adv Theater Jazz,Josh Assor,none,2024-05-20,Theater
Peridance,16:00:00,Int Theater,Diego Funes,none,2024-05-20,Theater
BDC,16:30:00,Int Adv Theater,Chip Abbott,none,2024-05-20,Theater
Steps,16:30:00,Adv/Beg Theater Jazz,John Leggio,none,2024-05-20,Theater
Steps,17:00:00,Adv/Int Theater Jazz,Courtney Darlington (4),none,2024-05-20,Theater
BDC,18:00:00,Adv Beg Theater,Elyn Collier,none,2024-05-20,Theater
BDC,19:30:00,Int Theater,David Grindrod,none,2024-05-20,Theater
