Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088075&classDate=12/21/2023&clsLoc=1,In-Studio Adv/Beg Jazz Across the Floor,Swanson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088428&classDate=12/21/2023&clsLoc=1,In-Studio Int/Adv Jazz,Pearce,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147088391&classDate=12/21/2023&clsLoc=1,In-Studio Spotlight: Int/Adv Jazz,"Lee, A.",Steps on Broadway,2 hours
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087420&classDate=12/21/2023&clsLoc=1,In-Studio Open Street Styles,Taylor Jr.,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085580&classDate=12/21/2023&clsLoc=1,In-Studio Pilates Mat,Cummings,Steps on Broadway,1 hour
Steps on Broadway,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087110&classDate=12/21/2023&clsLoc=1,In-Studio Cardio Dance,"Star, Hito",Steps on Broadway,1 hour
Steps on Broadway,10:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088131&classDate=12/21/2023&clsLoc=1,In-Studio Int Broadway Tap,Winans,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085582&classDate=12/21/2023&clsLoc=1,In-Studio Basic Tap,Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088404&classDate=12/21/2023&clsLoc=1,In-Studio Int Tap,"Dixon, J.",Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085583&classDate=12/21/2023&clsLoc=1,In-Studio Beg Tap,Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085584&classDate=12/21/2023&clsLoc=1,In-Studio Adv/Beg Tap,Korenblum,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:15 pm EST,none,In-Studio Int Tap,Cancelled Today,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085587&classDate=12/21/2023&clsLoc=1,In-Studio Adv/Beg Tap,Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:45 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087833&classDate=12/21/2023&clsLoc=1,In-Studio Adv/Int Theater Jazz,Spelman,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086995&classDate=12/21/2023&clsLoc=1,In-Studio Adv Theater Dance,"Lewis, S.",Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085543&classDate=12/21/2023&clsLoc=1,In-Studio Int Classic Theater Jazz,Moore,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088444&classDate=12/21/2023&clsLoc=1,In-Studio Int/Adv Theater Jazz,Wolcott,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087000&classDate=12/21/2023&clsLoc=1,In-Studio Adv/Int Theater Jazz,Griffin,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147080444&classDate=12/21/2023&clsLoc=1,In-Studio Open Capoeira,da Silva,Steps on Broadway,1 hour &30 minutes
