BDC,12:00:00,Beg House,Huu Rock,none,2024-01-02,Street/Choreography
Peridance,13:00:00,Adv Choreo,Eric Delgado,none,2024-01-02,Street/Choreography
BDC,13:30:00,Beg Hip-Hop,Ness Martinez,none,2024-01-02,Street/Choreography
BDC,15:00:00,Int Adv Hip-Hop,Deshawn Da Prince,none,2024-01-02,Street/Choreography
Brickhouse,15:00:00,Street Jazz Int/Adv,Justin Desean,none,2024-01-02,Street/Choreography
Peridance,16:00:00,Open House,Sekou Heru,none,2024-01-02,Street/Choreography
Cre8ivity NJ,16:30:00,Int Hip Hop/Breaking Ages 9-12,Alan Robert,none,2024-01-02,Street/Choreography
Brickhouse,16:30:00,Hip Hop Adv. Beg/Int,Mini Zhang,none,2024-01-02,Street/Choreography
BDC,16:30:00,Adv Beg Street Jazz,Neil Schwartz,none,2024-01-02,Street/Choreography
PMT,17:00:00,Basic Party Moves And Grooves,Andy Needham,none,2024-01-02,Street/Choreography
Modega,17:00:00,Int./Adv. Choreo,Jaelen Williams,https://sutrapro.com/modega/checkout/9rYrVeoaiy71ZqlxxeMs,2024-01-02,Street/Choreography
Peridance,17:30:00,Open Popping,Jazzy J (Boog Soulfire),none,2024-01-02,Street/Choreography
BDC,18:00:00,Int Adv Hip-Hop,David Thomas,none,2024-01-02,Street/Choreography
Modega,18:30:00,All Levels Waacking,Zenta,https://sutrapro.com/modega/checkout/HMTaiihk8mi1Z8JTqbxE,2024-01-02,Street/Choreography
Modega,18:30:00,Adv. Beg/Int. Choreo,Unique Clay,https://sutrapro.com/modega/checkout/ke9xRPw44f5iXJaGhEyA,2024-01-02,Street/Choreography
Ailey,18:30:00,Abs Beg Hip-Hop,Robin Dunn,none,2024-01-02,Street/Choreography
Cre8ivity NJ,18:30:00,Int/Adv Hip Hop Breaking Ages 13+,Alan Robert,none,2024-01-02,Street/Choreography
PMT,18:35:00,Open Popping,Jon Lock,none,2024-01-02,Street/Choreography
Ailey,19:00:00,Beg Hip-Hop,Jonathan Lee,none,2024-01-02,Street/Choreography
Ailey,19:00:00,Vogue Fem,Cancelled Today,none,2024-01-02,Street/Choreography
Peridance,19:00:00,Adv Choreo,Parth Sethi (3),none,2024-01-02,Street/Choreography
Cumbe,19:00:00,Afro-Fusion All Levels,Cancelled Today,none,2024-01-02,Street/Choreography
SassClass,19:10:00,Sexy Stilettos,Sophia,none,2024-01-02,Street/Choreography
SassClass,19:15:00,Chairography,Tony,none,2024-01-02,Street/Choreography
BDC,19:30:00,Int Adv Street Jazz,Candace Brown,none,2024-01-02,Street/Choreography
Mark Morris,19:30:00,Open Level House,Kim Holmes,none,2024-01-02,Street/Choreography
BDC,19:30:00,Adv Beg Heels,Hector Lopez,none,2024-01-02,Street/Choreography
ILD NJ,19:30:00,Int/Adv Choreo,Alice Wu,none,2024-01-02,Street/Choreography
Modega,20:00:00,Beg./Adv. Beg. Choreo,Edson Maldonado,https://sutrapro.com/modega/checkout/jtTBJ6DRX3xedIsgQ4q8,2024-01-02,Street/Choreography
Modega,20:00:00,Int House,Huu Rock,https://sutrapro.com/modega/checkout/MfihI2nneIrquK342Oco,2024-01-02,Street/Choreography
Steps,20:00:00,Open Street Styles,"Smith, C.",none,2024-01-02,Street/Choreography
Peridance,20:00:00,Int Krump,TwiceLight __,none,2024-01-02,Street/Choreography
Cre8ivity NJ,20:00:00,Adult Beg Hip Hop,Alan Robert,none,2024-01-02,Street/Choreography
PMT,20:10:00,Intro To Hip Hop,Devynn Brooks,none,2024-01-02,Street/Choreography
PMT,20:10:00,Open Waacking,Giorgia Vitali,none,2024-01-02,Street/Choreography
Steps,20:15:00,Open Heels,Sauls,none,2024-01-02,Street/Choreography
SassClass,20:20:00,Sexy Stilettos,Sophia,none,2024-01-02,Street/Choreography
Peridance,20:30:00,Open Litefeet,Cancelled Today,none,2024-01-02,Street/Choreography
Peridance,20:30:00,Beg Vogue,Omari Wiles,none,2024-01-02,Street/Choreography
BDC,21:00:00,Adv Beg Jazz Funk,Miles Keeney,none,2024-01-02,Street/Choreography
BDC,21:00:00,All Levels Heels Found & Techniques,Sissa Strain,none,2024-01-02,Street/Choreography
Modega,21:30:00,"Open ""Modega"" Session",Huu Rock,https://sutrapro.com/modega/checkout/vXis786jvP3dKRcDoT8Y,2024-01-02,Street/Choreography
