Studio,Time,Classes,Instructor,Sign up,Date,Style
Steps,09:00:00,Open Yoga For Dancers,Hannah Dober,none,2024-03-20,Additional Disciplines
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-03-20,Ballet
BDC,09:00:00,Beg Ballet,Eureka Nakano Grimes,none,2024-03-20,Ballet
Steps,09:00:00,Beg Ballet,Kathy Sullivan,none,2024-03-20,Ballet
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none,2024-03-20,Additional Disciplines
BDC,09:00:00,Beg Lyrical,Emily Bufferd,none,2024-03-20,Contemporary/Modern
BDC,09:00:00,"Ed Dept ""Hairspray Rep."" W/ Judine Sommerville",ITP Master Class,none,2024-03-20,Additional Disciplines
Peridance,09:30:00,Open Ballet,Greg Zane,none,2024-03-20,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-03-20,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-03-20,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Annmaria Mazzini (3),none,2024-03-20,Contemporary/Modern
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-03-20,Ballet
BAE,10:00:00,Beg Ballet,Julie Voshell,none,2024-03-20,Ballet
Steps,10:00:00,Adv/Beg Tap,Kat Ponza,none,2024-03-20,Tap
Peridance,10:00:00,Int Contemp,Brandon Coleman,none,2024-03-20,Contemporary/Modern
Steps,10:00:00,Open Pilates,Stephanie Ross,none,2024-03-20,Additional Disciplines
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-03-20,Ballet
Gibney,10:00:00,Pro Ballez,Katy Pyle,none,2024-03-20,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-03-20,Ballet
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,none,2024-03-20,Ballet
Gibney,10:00:00,Countertechnique,Maggie Costales,none,2024-03-20,Additional Disciplines
Mark Morris,10:15:00,Cunningham Technique Open Class,Andrea Weber *Cunningham  (5),none,2024-03-20,Contemporary/Modern
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-03-20,Tap
BDC,10:30:00,Int Jazz,Sara Edwards,none,2024-03-20,Jazz
BDC,10:30:00,Basic Theater,Melodye Redding,none,2024-03-20,Theater
BDC,10:30:00,Int Ballet,Cara Leggio (1),none,2024-03-20,Ballet
BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-03-20,Street/Choreography
Gibney,10:30:00,Bartenieff Fundamentals At 280,Alexandra Beller,none,2024-03-20,Additional Disciplines
BAE,10:30:00,Intro To Ballet,Shirley Bassat,none,2024-03-20,Ballet
Steps,10:45:00,Adv/Beg Ballet,Kathy Sullivan,none,2024-03-20,Ballet
BDC,11:00:00,Ed Dept Company Ballet,ProSem Master,none,2024-03-20,Ballet
Steps,11:00:00,Rommett Floor Barre,Jodi Moccia,none,2024-03-20,Ballet
Steps,11:00:00,Adv/Beg Jazz,Sam Lobel,none,2024-03-20,Jazz
Ballet Arts,11:00:00,Int Ballet,Kenny Larson,none,2024-03-20,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-03-20,Ballet
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,none,2024-03-20,Ballet
Peridance,11:30:00,Adv Ballet,Michelle Thompson,none,2024-03-20,Ballet
Peridance,11:30:00,Int Contemp,Jana Hicks (1),none,2024-03-20,Contemporary/Modern
Peridance,11:30:00,Int Broadway Jazz,Sue Samuels,none,2024-03-20,Theater
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-03-20,Ballet
Steps,11:45:00,Basic Tap,Yuka Kameda,none,2024-03-20,Tap
Steps,11:45:00,Adv/Int Ballet,Violeta Angelova (1),none,2024-03-20,Ballet
BAE,12:00:00,Int Ballet,Stephanie Godino,none,2024-03-20,Ballet
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,none,2024-03-20,Ballet
Steps,12:00:00,Beg Tap,Germaine Goodson,none,2024-03-20,Tap
BDC,12:00:00,Adv Beg Ballet,June Chin (2),none,2024-03-20,Ballet
BDC,12:00:00,Beg Jazz Funk,Chio,none,2024-03-20,Street/Choreography
Ailey,12:00:00,Zumba Fitness,Will Negrillo,none,2024-03-20,Additional Disciplines
Gibney,12:00:00,Simonson Jazz,Teresa Perez Ceccon,none,2024-03-20,Jazz
BDC,12:00:00,Beg Theater Tap,Doug Shankman,none,2024-03-20,Tap
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none,2024-03-20,Contemporary/Modern
BDC,12:00:00,Adv Beg Theater,Sarah Juliet Shaw (3),none,2024-03-20,Theater
Mark Morris,12:10:00,Contemp Simonson Technique,Laurie *De Vito,none,2024-03-20,Contemporary/Modern
Steps,12:30:00,Adv/Beg Pointe,Kathy Sullivan,none,2024-03-20,Ballet
Steps,12:30:00,Int Ballet,Noriko Hara,none,2024-03-20,Ballet
Gibney,12:30:00,Movement Research At 280,Antonio Ramos,none,2024-03-20,Additional Disciplines
Peridance,13:00:00,Int Ballet,Billy Blanken,none,2024-03-20,Ballet
Steps,13:00:00,Int Theater Jazz,Akina Kitazawa (5),none,2024-03-20,Theater
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2024-03-20,Ballet
Peridance,13:00:00,Beg Horton,Katrina Perrin,none,2024-03-20,Contemporary/Modern
Peridance,13:00:00,Int Choreo,James Kho,none,2024-03-20,Street/Choreography
Steps,13:15:00,Adv/Int Jazz,Chip Abbott,none,2024-03-20,Jazz
BDC,13:30:00,Int Contemp Fusion,Camryn Brothers,none,2024-03-20,Contemporary/Modern
Steps,13:30:00,Int Tap,Shelby Kaufman,none,2024-03-20,Tap
BDC,13:30:00,Basic Tap,Avital Asuleen,none,2024-03-20,Tap
Brickhouse,13:30:00,Contemp Int,Rae-ann Thomas,none,2024-03-20,Contemporary/Modern
Steps,13:30:00,Int Jazz,Amelia Burkhardt (4),none,2024-03-20,Jazz
BDC,13:30:00,Int Adv Comm Jazz,Matthew Lynady,none,2024-03-20,Jazz
BDC,13:30:00,Basic Hip-Hop,Geheny Rivera,none,2024-03-20,Street/Choreography
