Steps,10:00:00,Adv/Beg Tap,Kat Ponza,none,2024-03-20,Tap
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-03-20,Tap
Steps,11:45:00,Basic Tap,Yuka Kameda,none,2024-03-20,Tap
BDC,12:00:00,Beg Theater Tap,Doug Shankman,none,2024-03-20,Tap
Steps,12:00:00,Beg Tap,Germaine Goodson,none,2024-03-20,Tap
BDC,13:30:00,Basic Tap,Avital Asuleen,none,2024-03-20,Tap
Steps,13:30:00,Int Tap,Shelby Kaufman,none,2024-03-20,Tap
Steps,13:45:00,Adv/Beg Tap,Germaine Goodson,none,2024-03-20,Tap
BDC,15:00:00,Adv Beg Tap,Brent McBeth,none,2024-03-20,Tap
Steps,15:30:00,Basic Tap,Germaine Goodson,none,2024-03-20,Tap
BDC,16:30:00,Int Tap,Ray Hesselink and Adrienne Weidert (8),none,2024-03-20,Tap
BDC,18:00:00,Adv Beg Tap,Mark Albrecht,none,2024-03-20,Tap
Steps,18:00:00,Int/Adv Tap,Tommy Wasiuta,none,2024-03-20,Tap
Steps,18:00:00,Beg Tap,Lynn Schwab,none,2024-03-20,Tap
ATDF,18:15:00,Int,Barbara Duffy,none,2024-03-20,Tap
ATDF,18:15:00,Basic,Susan Hebach,none,2024-03-20,Tap
Mark Morris,19:00:00,Int Tap,Ja'Bowen *Dixon,none,2024-03-20,Tap
BDC,19:30:00,All Levels Tap,Gwen Potter,none,2024-03-20,Tap
Steps,19:30:00,Basic Tap,Yukari Ikegaya,none,2024-03-20,Tap
Steps,19:30:00,Int Broadway Tap,Danny Gardner,none,2024-03-20,Tap
