ILD NJ,09:30:00,Kpop Diet Dance,Min Seon Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=6771&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Gibney 280,10:30:00,Open Level,Mikaela Brandon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12789&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
BDC,10:30:00,Beg Jumps And Turns,Shelly Hutchinson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17759&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Peridance,11:30:00,Open Yoga,Marisa Martin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=4330&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
BDC,12:00:00,All Levels Yoga And Meditation,Elyse Niederee,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17761&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Steps,13:30:00,Pilates Mat,Cummings,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085580&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
BDC,13:30:00,All Levels Voice,Eric Fotre Leach,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17675&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Gibney 280,14:00:00,Melt Method At 280,Claudia Brown,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12595&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Gramercy,16:00:00,Beg Acro,Kristi,unavailable,2023-08-17,Additional Disciplines
ILD NJ,18:00:00,Eta | Newjeans Part 3,MJ Choi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8193&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Mark Morris,18:15:00,Zumba,Bethina Sayegh-Flores,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=30&classId=5051&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Steps,18:30:00,Cardio Dance,"Star, Hito",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087110&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
ILD Queens,18:30:00,Super Shy | Newjeans Part 3,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8231&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
ILD NYC,18:30:00,In Bloom | Zb1 Part 3,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8176&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
ILD NYC,18:30:00,Kpop Diet Dance,DJ McIver,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6638&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Ailey,18:30:00,Zumba Fitness,Diego Chauca,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823785&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Cumbe,19:00:00,Chicago Style Steppin' All Levels,NY Chicago Style Steppers,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4003&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Cumbe,19:00:00,Asa!,Dianne Adkins-Forte,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4130&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
ILD NJ,19:30:00,Seven | Jung Kook Part 3,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8209&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
ILD NYC,19:40:00,Eta | Newjeans Part 3,Eunice Shin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8146&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
ILD Queens,20:00:00,In Bloom | Zb1 Part 3,Christina Ryu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8249&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
Peridance,20:30:00,Open Dance Dialogue Session,Sekou Heru,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=61&classId=6477&classDate=8/17/2023&clsLoc=1,2023-08-17,Additional Disciplines
