Studio,Start time,Classes,Instructor,Sign up
Steps,09:30:00,Adv/Beg Ballet,"Brown, K. (1)",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087033&classDate=8/26/2023&clsLoc=1
Steps,09:45:00,Int/Adv Pro Ballet,Fairchild (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087038&classDate=8/26/2023&clsLoc=1
Steps,11:00:00,Adv Pro Ballet,Beloserkovsky,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087039&classDate=8/26/2023&clsLoc=1
Steps,11:30:00,Adv/Int Ballet,"Brown, K. (3)",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087040&classDate=8/26/2023&clsLoc=1
Steps,11:30:00,Rommett Floor Barre,Wesley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087041&classDate=8/26/2023&clsLoc=1
Steps,12:45:00,Beg Ballet,Kemezis,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085620&classDate=8/26/2023&clsLoc=1
Steps,13:15:00,Int Ballet,Gelinas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087042&classDate=8/26/2023&clsLoc=1
Steps,12:00:00,Beg Jazz,Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085622&classDate=8/26/2023&clsLoc=1
Steps,12:45:00,Adv/Beg Modern/Horton,Maffei,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087043&classDate=8/26/2023&clsLoc=1
Steps,15:00:00,Adv/Int Modern/Horton,Farcon (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087044&classDate=8/26/2023&clsLoc=1
Steps,16:45:00,Adv/Int Theater Jazz,Cunningham,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147087546&classDate=8/26/2023&clsLoc=1
Steps,17:15:00,Beg Hip Hop,"Smith, C.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085625&classDate=8/26/2023&clsLoc=1
Steps,13:15:00,Pilates Mat,Kreichman (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085626&classDate=8/26/2023&clsLoc=1
Steps,11:00:00,Int Tap,Ponza,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085627&classDate=8/26/2023&clsLoc=1
Steps,12:00:00,Basic Tap,Ohr,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087289&classDate=8/26/2023&clsLoc=1
Steps,12:45:00,Beg Tap,Ikegaya,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087282&classDate=8/26/2023&clsLoc=1
Steps,14:30:00,Int/Adv Tap,Almaguer (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085629&classDate=8/26/2023&clsLoc=1
Steps,16:15:00,Adv/Beg Tap,MacDonald,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085631&classDate=8/26/2023&clsLoc=1
Steps,18:00:00,Adv/Int Tap,MacDonald,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085632&classDate=8/26/2023&clsLoc=1
Steps,14:30:00,Adv/Int Theater Jazz,Krouse (7),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085633&classDate=8/26/2023&clsLoc=1
Steps,15:30:00,Int Theater Jazz,Winans,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085634&classDate=8/26/2023&clsLoc=1
Steps,16:30:00,Open Capoeira,da Silva,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147082553&classDate=8/26/2023&clsLoc=1
