BDC,13:30:00,Beg Jazz,Heather Rigg,none,2024-03-19,Jazz
Steps,14:00:00,Int Jazz Across The Floor,Cori Jo Swanson,none,2024-03-19,Jazz
Steps,15:00:00,Adv/Int Jazz,Debbie Roshe,none,2024-03-19,Jazz
Steps,16:00:00,Int Jazz,Matthew Lynady,none,2024-03-19,Jazz
Steps,17:30:00,Beg/Int Comm Jazz,Daniel Gold,none,2024-03-19,Jazz
Cre8ivity NJ,17:45:00,Int/Adv Comm Jazz,Debbie Wilson,none,2024-03-19,Jazz
Ailey,18:30:00,Beg Jazz,Jeffrey Bynum,none,2024-03-19,Jazz
PMT,18:35:00,Beg Jazz,Mica Butnar,none,2024-03-19,Jazz
Cre8ivity NJ,19:15:00,Int Comm Jazz,Debbie Wilson,none,2024-03-19,Jazz
Mark Morris,19:30:00,Beg Jazz,Kristina *Bermudez,none,2024-03-19,Jazz
Cre8ivity NJ,20:15:00,Adult Beg Comm Jazz,Debbie Wilson,none,2024-03-19,Jazz
