BDC,10:30:00,Basic Theater,Morgan Rose,none,2023-12-13,Theater
Peridance,11:30:00,Int Broadway Jazz,Sarah Wolff (3),none,2023-12-13,Theater
BDC,12:00:00,Adv Beg Theater,Ian Klein,none,2023-12-13,Theater
Steps,13:00:00,Int Theater Dance,Culbreath,none,2023-12-13,Theater
Steps,13:15:00,Int/Adv Theater Dance,"Sanchez, A.",none,2023-12-13,Theater
BDC,13:30:00,Int Theater,Tanner Lane,none,2023-12-13,Theater
Steps,14:45:00,Adv/Beg Theater Jazz,Resavy,none,2023-12-13,Theater
BDC,16:30:00,Adv Beg Theater,Jason Wise,none,2023-12-13,Theater
Steps,17:00:00,Adv/Int Theater Jazz,Darlington (9),none,2023-12-13,Theater
BDC,18:00:00,Int Adv Theater,Amanda LaMotte (3),none,2023-12-13,Theater
BDC,21:00:00,Adv Beg Theater,Josh Zacher,none,2023-12-13,Theater
